Circuit: * D:\Code\PSPICE\Schematic\integrator.asc

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.0162986 to 0.0162986
Heightened Def Con from 0.0162986 to 0.0162986
Heightened Def Con from 0.0162986 +to 0.0162986
Heightened Def Con from 0.0162986 to 0.0162986
Heightened Def Con from 0.0162986 +to 0.0162986
Heightened Def Con from 0.0162986 +to 0.0162986
Heightened Def Con from 0.0162986 to 0.0162986
Heightened Def Con from 0.0162986 to 0.0162986
Heightened Def Con from 0.0162986 +++to 0.0162986
Heightened Def Con from 0.0162986 to 0.0162986
Heightened Def Con from 0.0162986 to 0.0162986
Heightened Def Con from 0.0162986 +to 0.0162986
Heightened Def Con from 0.0162986 to 0.0162986
Heightened Def Con from 0.0162986 to 0.0162986
Heightened Def Con from 0.0162986 +to 0.0162986
Heightened Def Con from 0.0162986 +to 0.0162986
Heightened Def Con from 0.0162986 to 0.0162986
Heightened Def Con from 0.0162986 to 0.0162986
Heightened Def Con from 0.0162986 to 0.0162986
Heightened Def Con from 0.0162986 to 0.0162986
Heightened Def Con from 0.0162986 ++to 0.0162986
Heightened Def Con from 0.0162986 to 0.0162986
Heightened Def Con from 0.0162986 to 0.0162986
Heightened Def Con from 0.0162986 ++++to 0.0162986
Heightened Def Con from 0.0162986 +to 0.0162986
Heightened Def Con from 0.0162986 to 0.0162986
Heightened Def Con from 0.0162986 to 0.0162986
Heightened Def Con from 0.0162986 to 0.0162986
Heightened Def Con from 0.0162986 to 0.0162986
Heightened Def Con from 0.0162986 +to 0.0162986
Heightened Def Con from 0.0162986 to 0.0162986
Heightened Def Con from 0.0162986 to 0.0162986
Heightened Def Con from 0.0162986 +to 0.0162986
Heightened Def Con from 0.0162986 to 0.0162986
Heightened Def Con from 0.0162986 to 0.0162986
Heightened Def Con from 0.0162986 to 0.0162986
Heightened Def Con from 0.0162986 +++++++++++to 0.0162986
Heightened Def Con from 0.0163196 to 0.0163196
Heightened Def Con from 0.0163196 ++to 0.0163196
Heightened Def Con from 0.0163196 ++to 0.0163196
Heightened Def Con from 0.0163196 to 0.0163196
Heightened Def Con from 0.0163196 +to 0.0163196
Heightened Def Con from 0.0163196 to 0.0163196
Heightened Def Con from 0.0163196 to 0.0163196
Heightened Def Con from 0.0163196 to 0.0163196
Heightened Def Con from 0.0163196 ++to 0.0163196
Heightened Def Con from 0.0163196 +++++++to 0.0163196
Heightened Def Con from 0.0163196 to 0.0163196
Heightened Def Con from 0.0163196 to 0.0163196
Heightened Def Con from 0.0163196 ++++++to 0.0163196
Heightened Def Con from 0.0163196 to 0.0163196
Heightened Def Con from 0.0163196 ++++++to 0.0163196
Heightened Def Con from 0.0163196 to 0.0163196
Heightened Def Con from 0.0163196 to 0.0163196
Heightened Def Con from 0.0163196 to 0.0163196
Heightened Def Con from 0.0163196 to 0.0163196
Heightened Def Con from 0.0163196 to 0.0163196
Heightened Def Con from 0.0163196 ++++++to 0.0163196
Heightened Def Con from 0.0163196 to 0.0163196
Heightened Def Con from 0.0163355 ++to 0.0163355
Heightened Def Con from 0.0163355 to 0.0163355
Heightened Def Con from 0.0163355 +to 0.0163355
Heightened Def Con from 0.0163355 to 0.0163355
Heightened Def Con from 0.0163355 +++to 0.0163355
Heightened Def Con from 0.0163355 to 0.0163355
Heightened Def Con from 0.0163355 to 0.0163355
Heightened Def Con from 0.0163355 to 0.0163355
Heightened Def Con from 0.0163355 +to 0.0163355
Heightened Def Con from 0.0163355 to 0.0163355
Heightened Def Con from 0.0163355 to 0.0163355
Heightened Def Con from 0.0163355 to 0.0163355
Heightened Def Con from 0.0163355 to 0.0163355
Heightened Def Con from 0.0163355 to 0.0163355
Heightened Def Con from 0.0163355 to 0.0163355
Heightened Def Con from 0.0163355 to 0.0163355
Heightened Def Con from 0.0163355 to 0.0163355
Heightened Def Con from 0.0163355 to 0.0163355
Heightened Def Con from 0.0163355 to 0.0163355
Heightened Def Con from 0.0163355 to 0.0163355
Heightened Def Con from 0.0163355 to 0.0163355
Heightened Def Con from 0.0163355 +to 0.0163355
Heightened Def Con from 0.0163355 to 0.0163355
Heightened Def Con from 0.0163355 to 0.0163355
Heightened Def Con from 0.0163355 +to 0.0163355
Heightened Def Con from 0.0163355 to 0.0163355
Heightened Def Con from 0.0163355 to 0.0163355
Heightened Def Con from 0.0163355 to 0.0163355
Heightened Def Con from 0.0163355 to 0.0163355
Heightened Def Con from 0.0163355 +to 0.0163355
Heightened Def Con from 0.0163355 to 0.0163355
Heightened Def Con from 0.0163355 to 0.0163355
Heightened Def Con from 0.0163355 to 0.0163355
Heightened Def Con from 0.0163355 ++to 0.0163355
Heightened Def Con from 0.0163355 +to 0.0163355
Heightened Def Con from 0.0163355 to 0.0163355
Heightened Def Con from 0.0163355 ++to 0.0163355
Heightened Def Con from 0.0163355 +to 0.0163355
Heightened Def Con from 0.0163355 +++to 0.0163355
Heightened Def Con from 0.0163355 ++to 0.0163355
Heightened Def Con from 0.0163355 to 0.0163355
Heightened Def Con from 0.0163355 ++to 0.0163355
Heightened Def Con from 0.0163355 to 0.0163355
Heightened Def Con from 0.0163355 +to 0.0163355
Heightened Def Con from 0.0163355 to 0.0163355
Heightened Def Con from 0.0163355 +to 0.0163355
Heightened Def Con from 0.0163355 to 0.0163355
Heightened Def Con from 0.0163355 to 0.0163355
Heightened Def Con from 0.0163565 +to 0.0163565
Heightened Def Con from 0.0163565 to 0.0163565
Heightened Def Con from 0.0163565 to 0.0163565
Heightened Def Con from 0.0163565 to 0.0163565
Heightened Def Con from 0.0163565 to 0.0163565
Heightened Def Con from 0.0163565 ++to 0.0163565
Heightened Def Con from 0.0163565 +to 0.0163565
Heightened Def Con from 0.0163565 to 0.0163565
Heightened Def Con from 0.0163565 to 0.0163565
Heightened Def Con from 0.0163565 +++to 0.0163565
Heightened Def Con from 0.0163565 +to 0.0163565
Heightened Def Con from 0.0163565 +++to 0.0163565
Heightened Def Con from 0.0163565 +++to 0.0163565
Heightened Def Con from 0.0163565 +to 0.0163565
Heightened Def Con from 0.0163565 ++to 0.0163565
Heightened Def Con from 0.0163565 to 0.0163565
Heightened Def Con from 0.0163565 +to 0.0163565
Heightened Def Con from 0.0163565 to 0.0163565
Heightened Def Con from 0.0163565 ++++to 0.0163565
Heightened Def Con from 0.0163565 to 0.0163565
Heightened Def Con from 0.0163565 ++++++to 0.0163565
Heightened Def Con from 0.0163565 ++to 0.0163565
Heightened Def Con from 0.0163565 +++++to 0.0163565
Heightened Def Con from 0.0163565 to 0.0163565
Heightened Def Con from 0.0163565 to 0.0163565
Heightened Def Con from 0.0163565 +to 0.0163565
Heightened Def Con from 0.0163565 to 0.0163565
Heightened Def Con from 0.0163565 +to 0.0163565
Heightened Def Con from 0.0163565 to 0.0163565
Heightened Def Con from 0.0163565 +to 0.0163565
Heightened Def Con from 0.0163565 +to 0.0163565
Heightened Def Con from 0.0163565 to 0.0163565
Heightened Def Con from 0.0163565 to 0.0163565
Heightened Def Con from 0.0163565 to 0.0163565
Heightened Def Con from 0.0163565 ++to 0.0163565
Heightened Def Con from 0.0163565 to 0.0163565
Heightened Def Con from 0.0163565 to 0.0163565
Heightened Def Con from 0.0163565 +++to 0.0163565
Heightened Def Con from 0.0163565 to 0.0163565
Heightened Def Con from 0.0163565 to 0.0163565
Heightened Def Con from 0.0163565 +++++to 0.0163565
Heightened Def Con from 0.0163565 +++++++++++++++++++++to 0.0163565
Heightened Def Con from 0.0163725 to 0.0163725
Heightened Def Con from 0.0163725 to 0.0163725
Heightened Def Con from 0.0163725 +to 0.0163725
Heightened Def Con from 0.0163936 ++to 0.0163936
Heightened Def Con from 0.0163936 +++to 0.0163936
Heightened Def Con from 0.0163936 +++to 0.0163936
Heightened Def Con from 0.0163936 +++++to 0.0163936
Heightened Def Con from 0.0163936 +to 0.0163936
Heightened Def Con from 0.0163936 to 0.0163936
Heightened Def Con from 0.0163936 +to 0.0163936
Heightened Def Con from 0.0163936 to 0.0163936
Heightened Def Con from 0.0163936 to 0.0163936
Heightened Def Con from 0.0163936 to 0.0163936
Heightened Def Con from 0.0163936 +to 0.0163936
Heightened Def Con from 0.0163936 ++to 0.0163936
Heightened Def Con from 0.0163936 to 0.0163936
Heightened Def Con from 0.0163936 to 0.0163936
Heightened Def Con from 0.0163936 ++to 0.0163936
Heightened Def Con from 0.0163936 to 0.0163936
Heightened Def Con from 0.0163936 to 0.0163936
Heightened Def Con from 0.0163936 to 0.0163936
Heightened Def Con from 0.0163936 +++++++++++++++++++++to 0.0163937
Heightened Def Con from 0.0164096 to 0.0164096
Heightened Def Con from 0.0164096 to 0.0164096
Heightened Def Con from 0.0164096 +to 0.0164096
Heightened Def Con from 0.0164096 to 0.0164096
Heightened Def Con from 0.0164096 to 0.0164096
Heightened Def Con from 0.0164096 to 0.0164096
Heightened Def Con from 0.0164096 to 0.0164096
Heightened Def Con from 0.0164096 to 0.0164096
Heightened Def Con from 0.0164096 +to 0.0164096
Heightened Def Con from 0.0164096 +to 0.0164096
Heightened Def Con from 0.0164096 to 0.0164096
Heightened Def Con from 0.0164096 to 0.0164096
Heightened Def Con from 0.0164096 +to 0.0164096
Heightened Def Con from 0.0164096 to 0.0164096
Heightened Def Con from 0.0164096 to 0.0164096
Heightened Def Con from 0.0164096 to 0.0164096
Heightened Def Con from 0.0164096 to 0.0164096
Heightened Def Con from 0.0164096 to 0.0164096
Heightened Def Con from 0.0164096 ++++++++++++++++++to 0.0164096
Heightened Def Con from 0.0164467 ++to 0.0164467
Heightened Def Con from 0.0164679 to 0.0164679
Heightened Def Con from 0.0164679 to 0.0164679
Heightened Def Con from 0.0164679 ++to 0.0164679
Heightened Def Con from 0.0164679 +++to 0.0164679
Heightened Def Con from 0.0164679 to 0.0164679
Heightened Def Con from 0.0164679 +++to 0.0164679
Heightened Def Con from 0.0164679 ++to 0.0164679
Heightened Def Con from 0.0164679 +to 0.0164679
Heightened Def Con from 0.0164679 to 0.0164679
Heightened Def Con from 0.0164679 to 0.0164679
Heightened Def Con from 0.0164679 to 0.0164679
Heightened Def Con from 0.0164679 to 0.0164679
Heightened Def Con from 0.0164679 to 0.0164679
Heightened Def Con from 0.0164679 +to 0.0164679
Heightened Def Con from 0.0164679 to 0.0164679
Heightened Def Con from 0.0164679 to 0.0164679
Heightened Def Con from 0.0164679 to 0.0164679
Heightened Def Con from 0.0164679 ++to 0.0164679
Heightened Def Con from 0.0164679 +to 0.0164679
Heightened Def Con from 0.0164679 +to 0.0164679
Heightened Def Con from 0.0164679 to 0.0164679
Heightened Def Con from 0.0164679 to 0.0164679
Heightened Def Con from 0.0164679 ++to 0.0164679
Heightened Def Con from 0.0164679 ++++++to 0.0164679
Heightened Def Con from 0.0164679 to 0.0164679
Heightened Def Con from 0.0164679 +++to 0.0164679
Heightened Def Con from 0.0164679 ++++++to 0.0164679
Heightened Def Con from 0.0164679 to 0.0164679
Heightened Def Con from 0.0164679 ++to 0.0164679
Heightened Def Con from 0.0164679 ++++++to 0.0164679
Heightened Def Con from 0.0164679 +++to 0.0164679
Heightened Def Con from 0.0164679 to 0.0164679
Heightened Def Con from 0.0164679 to 0.0164679
Heightened Def Con from 0.0164679 +++to 0.0164679
Heightened Def Con from 0.0164679 +to 0.0164679
Heightened Def Con from 0.0164679 ++++++++++++++++to 0.0164679
Heightened Def Con from 0.0164839 to 0.0164839
Heightened Def Con from 0.0164839 to 0.0164839
Heightened Def Con from 0.0164839 to 0.0164839
Heightened Def Con from 0.0164839 to 0.0164839
Heightened Def Con from 0.0164839 to 0.0164839
Heightened Def Con from 0.0164839 to 0.0164839
Heightened Def Con from 0.0164839 to 0.0164839
Heightened Def Con from 0.0164839 ++to 0.0164839
Heightened Def Con from 0.0164839 to 0.0164839
Heightened Def Con from 0.0164839 +to 0.0164839
Heightened Def Con from 0.0164839 to 0.0164839
Heightened Def Con from 0.0164839 to 0.0164839
Heightened Def Con from 0.0164839 to 0.0164839
Heightened Def Con from 0.0164839 to 0.0164839
Heightened Def Con from 0.0164839 to 0.0164839
Heightened Def Con from 0.0164839 +to 0.0164839
Heightened Def Con from 0.0164839 ++to 0.0164839
Heightened Def Con from 0.0164839 +++to 0.0164839
Heightened Def Con from 0.0164839 to 0.0164839
Heightened Def Con from 0.0164839 to 0.0164839
Heightened Def Con from 0.0164839 to 0.0164839
Heightened Def Con from 0.0165049 to 0.0165049
Heightened Def Con from 0.0165049 to 0.0165049
Heightened Def Con from 0.0165049 to 0.0165049
Heightened Def Con from 0.0165049 +to 0.0165049
Heightened Def Con from 0.0165049 to 0.0165049
Heightened Def Con from 0.0165049 +++to 0.0165049
Heightened Def Con from 0.0165049 +++to 0.0165049
Heightened Def Con from 0.0165049 to 0.0165049
Heightened Def Con from 0.0165049 ++++to 0.0165049
Heightened Def Con from 0.0165049 +++to 0.0165049
Heightened Def Con from 0.0165049 +to 0.0165049
Heightened Def Con from 0.0165049 to 0.0165049
Heightened Def Con from 0.0165049 to 0.0165049
Heightened Def Con from 0.0165049 +to 0.0165049
Heightened Def Con from 0.0165049 ++++++to 0.0165049
Heightened Def Con from 0.0165049 to 0.0165049
Heightened Def Con from 0.0165049 +to 0.0165049
Heightened Def Con from 0.0165049 to 0.0165049
Heightened Def Con from 0.0165049 +to 0.0165049
Heightened Def Con from 0.0165049 ++to 0.0165049
Heightened Def Con from 0.0165208 to 0.0165208
Heightened Def Con from 0.0165208 +to 0.0165208
Heightened Def Con from 0.0165208 to 0.0165208
Heightened Def Con from 0.0165208 to 0.0165208
Heightened Def Con from 0.0165208 to 0.0165208
Heightened Def Con from 0.0165208 ++to 0.0165208
Heightened Def Con from 0.0165208 to 0.0165208
Heightened Def Con from 0.0165208 +to 0.0165208
Heightened Def Con from 0.0165208 ++to 0.0165208
Heightened Def Con from 0.0165208 +to 0.0165208
Heightened Def Con from 0.0165208 to 0.0165208
Heightened Def Con from 0.0165208 to 0.0165208
Heightened Def Con from 0.0165208 to 0.0165208
Heightened Def Con from 0.0165208 +to 0.0165208
Heightened Def Con from 0.0165208 to 0.0165208
Heightened Def Con from 0.0165208 +to 0.0165208
Heightened Def Con from 0.0165208 to 0.0165208
Heightened Def Con from 0.0165208 +to 0.0165208
Heightened Def Con from 0.0165208 +to 0.0165208
Heightened Def Con from 0.0165208 ++to 0.0165208
Heightened Def Con from 0.0165208 to 0.0165208
Heightened Def Con from 0.0165418 to 0.0165418
Heightened Def Con from 0.0165418 to 0.0165418
Heightened Def Con from 0.0165418 +to 0.0165418
Heightened Def Con from 0.0165418 to 0.0165418
Heightened Def Con from 0.0165418 +to 0.0165418
Heightened Def Con from 0.0165418 to 0.0165418
Heightened Def Con from 0.0165418 ++to 0.0165418
Heightened Def Con from 0.0165418 to 0.0165418
Heightened Def Con from 0.0165418 ++++to 0.0165418
Heightened Def Con from 0.0165418 to 0.0165418
Heightened Def Con from 0.0165418 to 0.0165418
Heightened Def Con from 0.0165418 +++to 0.0165418
Heightened Def Con from 0.0165418 +++++to 0.0165418
Heightened Def Con from 0.0165418 to 0.0165418
Heightened Def Con from 0.0165418 +++to 0.0165418
Heightened Def Con from 0.0165418 +++++++to 0.0165418
Heightened Def Con from 0.0165418 +++to 0.0165418
Heightened Def Con from 0.0165418 to 0.0165418
Heightened Def Con from 0.0165578 to 0.0165578
Heightened Def Con from 0.0165578 to 0.0165578
Heightened Def Con from 0.0165578 to 0.0165578
Heightened Def Con from 0.0165578 to 0.0165578
Heightened Def Con from 0.0165578 +to 0.0165578
Heightened Def Con from 0.0165578 to 0.0165578
Heightened Def Con from 0.0165578 to 0.0165578
Heightened Def Con from 0.0165578 to 0.0165578
Heightened Def Con from 0.0165578 to 0.0165578
Heightened Def Con from 0.0165578 +to 0.0165578
Heightened Def Con from 0.0165578 to 0.0165578
Heightened Def Con from 0.0165578 to 0.0165578
Heightened Def Con from 0.0165578 to 0.0165578
Heightened Def Con from 0.0165578 to 0.0165578
Heightened Def Con from 0.0165578 +to 0.0165578
Heightened Def Con from 0.0165578 to 0.0165578
Heightened Def Con from 0.0165578 to 0.0165578
Heightened Def Con from 0.0165578 to 0.0165578
Heightened Def Con from 0.0165578 ++to 0.0165578
Heightened Def Con from 0.0165789 to 0.0165789
Heightened Def Con from 0.0165789 to 0.0165789
Heightened Def Con from 0.0165789 +++to 0.0165789
Heightened Def Con from 0.0165789 to 0.0165789
Heightened Def Con from 0.0165949 to 0.0165949
Heightened Def Con from 0.0165949 to 0.0165949
Heightened Def Con from 0.0165949 to 0.0165949
Heightened Def Con from 0.0165949 to 0.0165949
Heightened Def Con from 0.0165949 to 0.0165949
Heightened Def Con from 0.0165949 to 0.0165949
Heightened Def Con from 0.0165949 to 0.0165949
Heightened Def Con from 0.0165949 to 0.0165949
Heightened Def Con from 0.0165949 ++to 0.0165949
Heightened Def Con from 0.0165949 ++to 0.0165949
Heightened Def Con from 0.0165949 to 0.0165949
Heightened Def Con from 0.0165949 to 0.0165949
Heightened Def Con from 0.0165949 +++++to 0.0165949
Heightened Def Con from 0.0165949 to 0.0165949
Heightened Def Con from 0.0165949 to 0.0165949
Heightened Def Con from 0.0165949 to 0.0165949
Heightened Def Con from 0.0165949 to 0.0165949
Heightened Def Con from 0.0165949 to 0.0165949
Heightened Def Con from 0.0165949 to 0.0165949
Heightened Def Con from 0.0165949 to 0.0165949
Heightened Def Con from 0.0165949 to 0.0165949
Heightened Def Con from 0.0165949 to 0.0165949
Heightened Def Con from 0.0165949 ++++to 0.0165949
Heightened Def Con from 0.0165949 to 0.0165949
Heightened Def Con from 0.0165949 to 0.0165949
Heightened Def Con from 0.0165949 to 0.0165949
Heightened Def Con from 0.0165949 to 0.0165949
Heightened Def Con from 0.0165949 to 0.0165949
Heightened Def Con from 0.0165949 +to 0.0165949
Heightened Def Con from 0.0165949 to 0.0165949
Heightened Def Con from 0.0165949 to 0.0165949
Heightened Def Con from 0.0165949 to 0.0165949
Heightened Def Con from 0.0165949 to 0.0165949
Heightened Def Con from 0.0165949 ++to 0.0165949
Heightened Def Con from 0.0165949 to 0.0165949
Heightened Def Con from 0.0165949 +to 0.0165949
Heightened Def Con from 0.0165949 to 0.0165949
Heightened Def Con from 0.0165949 +to 0.0165949
Heightened Def Con from 0.0165949 to 0.0165949
Heightened Def Con from 0.0165949 to 0.0165949
Heightened Def Con from 0.0165949 to 0.0165949
Heightened Def Con from 0.0165949 to 0.0165949
